0,1,idQ,idA
how can i transfer aud from my XXX to my other account of local bank,How do I make a transfer to a different Hong Kong bank account,1266,41
I need make a transfer 200.00 USD to DBS bank HK,How do I make a transfer to a different Hong Kong bank account,3299,41
i wonder how to make a transfer to another local bank?,How do I make a transfer to a different Hong Kong bank account,4604,41
Cuz you're teaching me how to transfer USD to another local bank USD ac,How do I make a transfer to a different Hong Kong bank account,574,41
i would like to transfer money to another local bank - Bank of East Asia (Hong Kong),How do I make a transfer to a different Hong Kong bank account,286,41
i am trying to do a local transfer.,How do I make a transfer to a different Hong Kong bank account,351,41
"i want to transfer to citibank N.A., Hong Kong Branch.",How do I make a transfer to a different Hong Kong bank account,3534,41
I would like to transfer money to another bank in Hong Kong,How do I make a transfer to a different Hong Kong bank account,4264,41
i have to make a local transfer to BOC,How do I make a transfer to a different Hong Kong bank account,142,41
i want to local transfer money to my other bank account (hang seng),How do I make a transfer to a different Hong Kong bank account,1896,41
I am transferring to another HK 3rd party bank account,How do I make a transfer to a different Hong Kong bank account,3035,41
transfer to other local bank monthly,How do I make a transfer to a different Hong Kong bank account,3969,41
I wanted to make local transfer to other HK bank,How do I make a transfer to a different Hong Kong bank account,45,41
I want to transfer the fund to a local other bank account,How do I make a transfer to a different Hong Kong bank account,2608,41
I would like to transfer money to another bank in Hong Kong .,How do I make a transfer to a different Hong Kong bank account,2356,41
I would like to transfer from my USD account to another local bank in HK,How do I make a transfer to a different Hong Kong bank account,1333,41
I am trying to make a transfer to another local bank account.,How do I make a transfer to a different Hong Kong bank account,4721,41
i want to transfer HKD 50000 to other local bank.,How do I make a transfer to a different Hong Kong bank account,2029,41
I tried to make a HKD fund transfer to another local bank.,How do I make a transfer to a different Hong Kong bank account,3517,41
Transfer a small amount of usd to other local bank,How do I make a transfer to a different Hong Kong bank account,3438,41
would like to transfer USD from my HSBC account to Citi Hong Kong USD account,How do I make a transfer to a different Hong Kong bank account,2705,41
i want to do a local bank transfer,How do I make a transfer to a different Hong Kong bank account,672,41
I tried to make a transfer to another local bank account of mine,How do I make a transfer to a different Hong Kong bank account,1211,41
For transfer of funds to my own personal account at another bank in hk,How do I make a transfer to a different Hong Kong bank account,4060,41
i want to transfer US$ to another local bank and got error msg V********001?,How do I make a transfer to a different Hong Kong bank account,4255,41
i am going to do a transfer of US$ to CitiBank Hong KOng.,How do I make a transfer to a different Hong Kong bank account,4395,41
i want to transfer money to my account in other local bank.,How do I make a transfer to a different Hong Kong bank account,2934,41
How to set up transfer of money from my HSBC account to other Hong Kong bank?,How do I make a transfer to a different Hong Kong bank account,4821,41
How can I transfer USD to other local bank?,How do I make a transfer to a different Hong Kong bank account,2495,41
i want to ask if transfer of USD from HSBC to Citibank HK,How do I make a transfer to a different Hong Kong bank account,440,41
I want to transfer money to dbs Hong Kong but failed,How do I make a transfer to a different Hong Kong bank account,3999,41
I want to make a transfer online to DBS hk,How do I make a transfer to a different Hong Kong bank account,1569,41
I am trying ot make a global transfer in Canadian dollars to my HSBC account in Canada.,How do I make a Global Transfer to one of my overseas HSBC accounts,1589,4
i want to make a global transfer from my HK HKD saving account to my CN HKD account,How do I make a Global Transfer to one of my overseas HSBC accounts,4475,4
and i was trying to transfer from HKD from my HKD account in HSBC HK to my HKD account in HSBC UK,How do I make a Global Transfer to one of my overseas HSBC accounts,4907,4
I am trying to transfer from my gbp account in hsbc hk to my gbp account in hsbc uk in first direct brand,How do I make a Global Transfer to one of my overseas HSBC accounts,1538,4
HOW CAN I TRANSFER HK$  FROM MY HSBC HK ACCOUNT to my HSBC UK account,How do I make a Global Transfer to one of my overseas HSBC accounts,3274,4
make a transfer form my hk hsbc to my singapore hsbc account,How do I make a Global Transfer to one of my overseas HSBC accounts,2244,4
I want to transfer some HKD from my HSBC account in HKG to my HSBC account in USA,How do I make a Global Transfer to one of my overseas HSBC accounts,3686,4
how to transfer saving account to my australia hsbc account in aud,How do I make a Global Transfer to one of my overseas HSBC accounts,1830,4
"I wish to transfer my NZ dollars to my NZ hsbc ACCOUNT, HOW TO DO IT?",How do I make a Global Transfer to one of my overseas HSBC accounts,2515,4
how can i transfer to my hsbc uk account,How do I make a Global Transfer to one of my overseas HSBC accounts,4701,4
How I can transfer to my hsbc uk account,How do I make a Global Transfer to one of my overseas HSBC accounts,3105,4
I wanted to trasnfer USD from HK HSBC USD account to my UK HSBC USD account,How do I make a Global Transfer to one of my overseas HSBC accounts,818,4
how can i transfer from my hk hsbc account to to my us hsbc account,How do I make a Global Transfer to one of my overseas HSBC accounts,3101,4
I want to transfer from my HK HSBC account to another HSBC account in Canada,How do I make a Global Transfer to one of my overseas HSBC accounts,3722,4
"i have left hk, wish to transfer my hkd savings to my uk hsbc account",How do I make a Global Transfer to one of my overseas HSBC accounts,1677,4
i want to transfer money to my global HSBC account,How do I make a Global Transfer to one of my overseas HSBC accounts,1466,4
how can i transfer money to my HSBC UK account ?,How do I make a Global Transfer to one of my overseas HSBC accounts,3169,4
I am trying to do global transfer from my hk usd account to my us account,How do I make a Global Transfer to one of my overseas HSBC accounts,609,4
Transfer my savings  to my uk hsbc advance,How do I make a Global Transfer to one of my overseas HSBC accounts,3611,4
